1057,43.6405,6.3482,2.8,3.58,6.07,8.76,12.09,16.53,19.41,19.76,15.79,11.16,7,3.74
1058,43.6367,6.4471,3.01,4.03,6.23,9.08,12.73,16.53,19.96,20.44,16.49,11.51,6.94,4.02
1059,43.6329,6.546,3.03,4.05,6.25,9.11,12.75,16.56,19.98,20.47,16.52,11.53,6.96,4.04
1060,43.629,6.6448,4.11,5.26,7.58,10.59,14.27,17.95,21.5,21.95,17.93,12.81,8.07,5.14
1061,43.6251,6.7436,5.15,6.35,8.38,11.25,14.72,18.41,21.74,22.06,18.51,13.66,9.02,6.23
1062,43.621,6.8425,5.94,7.05,9.02,11.7,14.98,18.72,21.87,22.17,18.92,14.32,9.85,6.94
1063,43.6168,6.9413,6.63,7.78,9.54,12.22,15.44,19.14,22.2,22.42,19.49,14.98,10.49,7.72
1064,43.6126,7.0401,6.9,8.02,9.7,12.38,15.6,19.21,22.35,22.55,19.67,15.24,10.75,8.01
1065,43.7228,-1.3831,7.33,7.75,10.19,12.14,14.96,17.67,20.23,20.98,18.6,14.75,10.4,8.03
1066,43.7262,-1.284,7.16,7.82,9.95,11.96,14.91,17.51,20.01,20.95,18.65,14.54,10.16,7.81
1067,43.7295,-1.185,6.78,7.28,9.8,11.81,14.89,17.65,20.25,21.15,18.34,14.15,9.92,7.23
1068,43.7326,-1.0859,6.87,7.37,9.96,11.97,15.05,17.81,20.4,21.29,18.46,14.27,10.02,7.32
1069,43.7357,-0.9868,6.92,7.47,10.05,12.06,15.19,17.86,20.49,21.51,18.61,14.3,10.08,7.3
1070,43.7387,-0.8877,5.98,6.54,9.42,11.57,14.87,17.66,20.43,21.46,18.14,13.62,9.21,6.38
1071,43.7416,-0.7886,5.96,6.47,9.31,11.47,14.86,17.56,20.4,21.45,18.13,13.55,9.13,6.31
1072,43.7444,-0.6895,5.95,6.49,9.33,11.45,14.88,17.59,20.39,21.49,18.15,13.56,9.15,6.32
1073,43.7472,-0.5904,5.91,6.46,9.26,11.38,14.81,17.52,20.32,21.43,18.1,13.51,9.11,6.28
1074,43.7498,-0.4912,5.78,6.38,9.03,11.23,14.75,17.31,20.2,21.29,18.02,13.39,8.95,6.18
1075,43.7523,-0.3921,5.72,6.34,8.93,11.1,14.63,17.22,20.07,21.21,17.92,13.35,8.91,6.16
1076,43.7548,-0.293,5.71,6.32,8.9,11.07,14.61,17.19,20.05,21.19,17.9,13.33,8.89,6.15
1077,43.7571,-0.1938,5.23,5.92,8.51,10.79,14.41,17.06,20.02,21.22,17.69,13,8.46,5.73
1078,43.7594,-0.0946,5.45,6.14,8.86,11.08,14.55,17.4,20.2,21.44,17.98,13.28,8.86,5.91
1079,43.7616,0.0045,5.41,6.1,8.8,11.02,14.49,17.32,20.14,21.38,17.93,13.23,8.8,5.86
1080,43.7637,0.1037,5.19,5.9,8.47,10.7,14.17,17,19.86,21.08,17.68,12.97,8.59,5.68
1081,43.7657,0.2029,5.24,5.94,8.5,10.64,13.96,17.09,19.89,21.11,17.78,13.12,8.79,5.71
1082,43.7676,0.3021,5.4,6.07,8.66,10.82,14.15,17.27,20.08,21.32,17.91,13.25,8.95,5.82
1083,43.7694,0.4013,5.38,6,8.7,10.86,14.13,17.42,20.24,21.46,17.91,13.27,8.98,5.84
1084,43.7711,0.5005,5.23,5.85,8.43,10.59,13.88,17.12,19.98,21.22,17.71,13.06,8.79,5.68
1085,43.7728,0.5997,5.39,6.01,8.67,10.87,14.13,17.43,20.22,21.46,17.9,13.27,8.99,5.87
1086,43.7743,0.6989,5.03,5.59,8.49,10.73,14.07,17.35,20.22,21.42,17.67,12.97,8.61,5.49
1087,43.7758,0.7982,5.03,5.58,8.49,10.73,14.06,17.34,20.22,21.42,17.67,12.97,8.6,5.48
1088,43.7771,0.8974,5.1,5.67,8.59,10.83,14.17,17.46,20.31,21.54,17.76,13.07,8.73,5.59
1089,43.7784,0.9966,5.21,5.76,8.44,10.67,14.07,17.43,20.41,21.59,17.83,13.1,8.84,5.71
1090,43.7796,1.0959,5.19,5.74,8.4,10.63,14.03,17.39,20.37,21.56,17.79,13.06,8.8,5.69
1091,43.7807,1.1951,5.51,6.16,8.88,11.13,14.54,17.95,20.91,22.03,18.26,13.47,9.19,6.05
1092,43.7817,1.2944,5.69,6.35,9.14,11.38,14.77,18.23,21.15,22.26,18.48,13.69,9.39,6.23
1093,43.7826,1.3936,5.4,6.08,8.72,10.99,14.48,17.81,20.83,21.94,18.21,13.35,9.09,6.01
1094,43.7834,1.4929,5.42,6.2,8.91,11.12,14.56,17.94,21.03,22.09,18.32,13.43,9.21,6.12
1095,43.7841,1.5921,5.8,6.54,9.21,11.42,14.9,18.47,21.58,22.65,18.75,13.91,9.79,6.45
1096,43.7848,1.6914,5.79,6.59,9.28,11.44,14.87,18.43,21.65,22.68,18.8,13.86,9.82,6.5
1097,43.7853,1.7906,5.56,6.32,8.95,11.12,14.62,18.11,21.39,22.4,18.51,13.55,9.54,6.24
1098,43.7858,1.8899,5.17,5.93,8.48,10.67,14.21,17.6,20.96,21.99,18.1,13.12,9.11,5.86
1099,43.7861,1.9891,5.29,5.97,8.74,10.88,14.35,17.92,21.13,22.11,18.15,13.25,9.3,6.02
1100,43.7864,2.0884,5.34,5.9,8.69,10.73,14.19,17.74,20.83,21.96,18.07,13.16,9.45,6.09
1101,43.7866,2.1877,5.1,5.66,8.39,10.45,13.93,17.42,20.55,21.7,17.81,12.89,9.18,5.84
1102,43.7867,2.2869,4.54,4.95,7.47,9.63,13.13,16.6,19.74,20.82,16.97,12.2,8.54,5.22
1103,43.7867,2.3862,4.14,4.55,7.03,9.15,12.56,16.39,19.46,20.47,16.5,11.8,8.26,4.77
1104,43.7866,2.4855,3.65,4.02,6.36,8.52,11.91,15.98,18.83,19.71,15.82,11.29,7.84,4.31
1105,43.7864,2.5847,3.18,3.52,5.6,7.83,11.32,15.32,18.19,18.97,15.28,10.74,7.33,3.9
1106,43.7861,2.684,3.85,4.19,6.58,8.8,12.24,16.28,19.07,19.84,16.07,11.52,8.11,4.58
1107,43.7858,2.7833,3.39,3.69,5.85,8.1,11.62,15.59,18.49,19.21,15.5,10.96,7.58,4.15
1108,43.7853,2.8825,3.52,4.07,5.95,8.45,12.42,15.62,19.14,19.88,16.35,11.25,7.25,4.45
1109,43.7848,2.9818,3.34,3.91,6.2,8.77,12.78,15.96,19.46,20.22,16.52,11.29,7.2,4.3
1110,43.7841,3.081,3.5,4.34,6.39,9.01,12.88,16.22,19.75,20.35,16.63,11.53,7.45,4.48
1111,43.7834,3.1803,3.29,4.16,6.07,8.77,12.69,15.88,19.58,20.21,16.5,11.35,7.19,4.32
1112,43.7826,3.2795,3.62,4.49,6.53,9.21,13.09,16.34,19.97,20.58,16.85,11.72,7.56,4.65
1113,43.7817,3.3788,3.39,4.3,6.17,9,12.96,16.08,19.75,20.39,16.69,11.56,7.25,4.45
1114,43.7807,3.478,3.16,4.15,5.78,8.74,12.64,15.83,19.42,19.99,16.42,11.33,6.92,4.12
1115,43.7796,3.5773,4.53,5.49,7.64,10.49,14.18,17.63,20.95,21.45,17.83,12.83,8.43,5.49
1116,43.7784,3.6765,5.2,6.24,8.37,11.22,14.83,18.41,21.61,22.16,18.32,13.43,9.05,6.16
1117,43.7771,3.7757,5.42,6.46,8.67,11.52,15.11,18.73,21.86,22.4,18.55,13.68,9.28,6.4
1118,43.7758,3.875,5.88,7.06,9.21,12.21,15.79,19.38,22.46,22.87,19.11,14.23,9.69,6.88
1119,43.7743,3.9742,6.04,7.35,9.4,12.49,16.05,19.63,22.7,22.97,19.35,14.43,9.77,7
1120,43.7728,4.0734,6.45,7.79,9.95,13.05,16.62,20.23,23.28,23.56,19.89,14.95,10.25,7.42
1121,43.7712,4.1726,6.22,7.63,9.89,13.12,16.83,20.41,23.61,23.91,20,14.88,10.06,7.17
1122,43.7694,4.2718,6.36,7.73,10.14,13.26,16.84,20.52,23.73,24,20.03,14.99,10.33,7.25
1123,43.7676,4.371,6.32,7.68,10.08,13.2,16.78,20.46,23.68,23.95,19.98,14.94,10.28,7.21
1124,43.7657,4.4702,6.32,7.53,10.18,13.16,16.7,20.42,23.68,24.06,20.01,14.93,10.24,7.33
1125,43.7637,4.5694,6.08,7.26,10.21,13.37,16.98,20.72,23.94,24.2,20.02,14.84,10,7.13
1126,43.7616,4.6686,6.27,7.43,10.28,13.34,16.88,20.76,23.86,24.1,20.03,14.98,10.21,7.32
1127,43.7594,4.7678,5.41,6.56,9.31,12.49,16.21,19.96,23.18,23.38,19.15,14.03,9.3,6.49
1128,43.7572,4.8669,5.18,6.33,9.01,12.2,15.95,19.68,22.94,23.14,18.88,13.74,9.04,6.25
1129,43.7548,4.9661,5.07,6.35,8.97,12.2,15.94,19.68,22.9,23.06,18.85,13.69,8.97,6.22
1130,43.7524,5.0652,5.37,6.48,9.33,12.41,16.13,19.97,23.13,23.33,19.04,14.03,9.32,6.52
1131,43.7498,5.1644,4.5,5.62,8.54,11.75,15.59,19.18,22.48,22.68,18.28,13.12,8.33,5.69
1132,43.7472,5.2635,4.4,5.58,8.38,11.72,15.6,18.96,22.35,22.81,18.43,13.02,8.14,5.63
1133,43.7445,5.3626,4.49,5.63,8.46,11.57,15.25,19.01,22.26,22.55,18.28,13.25,8.49,5.6
1134,43.7417,5.4618,4.23,5.38,8.13,11.23,14.92,18.66,21.94,22.23,17.96,12.93,8.21,5.33
1135,43.7388,5.5609,3.96,5.43,7.71,11.05,14.89,18.38,21.77,22.08,18.01,12.73,7.82,5.13
1136,43.7358,5.66,3.89,5.08,7.61,10.66,14.42,18.05,21.38,21.73,17.61,12.43,7.73,4.98
1137,43.7327,5.759,5.16,6.57,8.76,11.95,15.66,19.39,22.69,22.99,18.92,13.85,9.11,6.23
1138,43.7295,5.8581,4.37,5.93,8.52,11.89,15.59,19.18,22.6,22.93,18.85,13.55,8.53,5.43
1139,43.7262,5.9572,4.01,5.55,8.01,11.35,15.05,18.62,22.06,22.39,18.36,13.1,8.13,5.04
1140,43.7229,6.0562,3.93,5.32,7.95,11.13,14.79,18.45,21.91,22.33,18.14,12.95,8.1,4.97
1141,43.7194,6.1552,4.11,4.87,7.55,10.43,13.82,17.92,21.18,21.52,17.36,12.51,8.19,4.91
1142,43.7159,6.2543,2.26,3.05,5.14,7.99,11.38,15.43,18.75,19.11,15.17,10.4,6.2,3.06
1143,43.7123,6.3533,2.51,3.26,5.57,8.22,11.78,15.98,18.98,19.41,15.47,10.74,6.56,3.36
1144,43.7086,6.4523,2.47,3.37,5.47,8.36,11.98,15.82,19.21,19.7,15.84,10.85,6.31,3.45
1145,43.7047,6.5513,2.26,3.16,5.18,8.06,11.68,15.52,18.91,19.4,15.58,10.62,6.1,3.23
1146,43.7008,6.6502,1.78,2.52,4.48,7.27,10.84,14.89,18.18,18.32,14.89,10.04,5.67,2.7
1147,43.6969,6.7492,2.86,3.65,5.96,8.83,12.45,16.42,19.7,19.76,16.26,11.3,6.76,3.8
1148,43.6928,6.8481,2.62,3.37,5.64,8.33,11.69,15.6,18.65,18.68,15.71,11.09,6.74,3.48
1149,43.6886,6.9471,4.58,5.32,7.65,10.1,13.31,17.73,20.33,20.32,17.3,12.89,8.8,5.39
1150,43.6843,7.046,6.02,7.21,9.03,11.7,15.08,18.83,21.81,22.17,19.02,14.46,9.89,7.12
1151,43.68,7.1449,7.88,8.93,10.59,12.92,16.04,19.93,22.72,23.04,20.33,16.15,11.87,8.82
1152,43.7947,-1.3878,7.32,7.82,10.18,12.16,15.02,17.7,20.2,21.01,18.74,14.73,10.35,8.02
1153,43.798,-1.2886,7.25,7.75,10.05,12.03,14.9,17.58,20.09,20.91,18.65,14.63,10.27,7.94
1154,43.8013,-1.1894,6.17,6.84,9.34,11.58,14.84,17.33,20.08,21.08,18.38,13.78,9.09,6.83
1155,43.8045,-1.0902,6.09,6.75,9.17,11.42,14.69,17.16,19.93,20.94,18.26,13.67,9,6.74
1156,43.8076,-0.991,6.13,6.89,9.19,11.53,14.95,17.24,20.05,21.14,18.4,13.73,9.01,6.73
1157,43.8106,-0.8918,5.88,6.68,9.26,11.7,15.22,17.61,20.49,21.56,18.51,13.71,8.81,6.52
1158,43.8135,-0.7926,5.95,6.55,9.3,11.56,15,17.72,20.46,21.35,18.16,13.63,9.09,6.38
1159,43.8163,-0.6933,5.84,6.39,9.08,11.3,14.76,17.45,20.22,21.23,17.99,13.46,8.98,6.27
1160,43.819,-0.5941,5.81,6.37,9.02,11.24,14.71,17.39,20.16,21.18,17.95,13.42,8.95,6.24
1161,43.8217,-0.4948,5.78,6.38,8.97,11.21,14.71,17.35,20.13,21.19,17.94,13.42,8.93,6.23
1162,43.8242,-0.3956,5.69,6.31,8.86,11.09,14.62,17.21,20.03,21.14,17.88,13.33,8.9,6.19
1163,43.8267,-0.2963,5.37,6,8.74,11.01,14.6,17.32,20.2,21.35,17.79,13.16,8.64,5.86
1164,43.829,-0.197,5.34,6,8.69,11.02,14.61,17.3,20.21,21.37,17.85,13.15,8.59,5.86
1165,43.8313,-0.0977,5.47,6.13,8.84,11.15,14.65,17.42,20.28,21.43,17.98,13.33,8.84,5.97
1166,43.8335,0.0016,5.36,6.03,8.67,10.98,14.49,17.23,20.11,21.28,17.85,13.2,8.71,5.86
1167,43.8356,0.1009,5.24,5.97,8.47,10.83,14.36,17.04,20,21.13,17.75,13.05,8.55,5.76
1168,43.8376,0.2002,5.3,6.04,8.57,10.93,14.45,17.14,20.09,21.22,17.82,13.13,8.62,5.82
1169,43.8395,0.2995,5.39,6.08,8.63,10.87,14.29,17.26,20.16,21.35,17.95,13.28,8.88,5.86
1170,43.8413,0.3989,5.52,6.14,8.76,11.02,14.43,17.39,20.33,21.48,18.04,13.36,9.04,6.02
1171,43.843,0.4982,5.32,5.94,8.44,10.7,14.14,17.03,20.03,21.21,17.81,13.11,8.8,5.81
1172,43.8447,0.5975,5.15,5.76,8.73,10.95,14.33,17.58,20.47,21.61,17.87,13.19,8.74,5.63
1173,43.8462,0.6969,5.13,5.69,8.67,10.9,14.29,17.53,20.47,21.57,17.84,13.15,8.73,5.62
1174,43.8477,0.7962,5.05,5.61,8.54,10.78,14.18,17.38,20.35,21.46,17.74,13.04,8.63,5.53
1175,43.849,0.8956,4.97,5.51,8.41,10.66,14.06,17.25,20.22,21.42,17.65,12.91,8.54,5.46
1176,43.8503,0.9949,5.09,5.65,8.61,10.85,14.29,17.54,20.52,21.66,17.85,13.08,8.75,5.59
1177,43.8515,1.0943,4.89,5.45,8.31,10.56,14.03,17.2,20.24,21.4,17.6,12.82,8.5,5.39
1178,43.8526,1.1937,5.42,6.12,9.03,11.3,14.84,18.15,21.16,22.2,18.39,13.51,9.15,6.02
1179,43.8536,1.293,5.38,6.07,8.97,11.24,14.78,18.08,21.1,22.14,18.34,13.46,9.1,5.98
1180,43.8545,1.3924,5.53,6.38,9.01,11.36,14.89,18.21,21.28,22.19,18.56,13.64,9.24,6.19
1181,43.8553,1.4918,5.86,6.59,9.3,11.51,14.95,18.55,21.71,22.7,18.81,13.94,9.82,6.5
1182,43.856,1.5912,5.52,6.24,8.89,11.11,14.58,18.11,21.32,22.34,18.43,13.55,9.44,6.15
1183,43.8567,1.6905,5.43,6.21,8.84,11.03,14.48,17.99,21.23,22.34,18.42,13.45,9.4,6.18
1184,43.8572,1.7899,5.66,6.55,9.04,11.4,14.91,18.36,21.59,22.56,18.79,13.8,9.57,6.42
1185,43.8577,1.8893,5.56,6.44,8.92,11.28,14.8,18.22,21.48,22.45,18.68,13.68,9.46,6.32
1186,43.858,1.9887,5.43,6.2,8.76,11.02,14.53,17.95,21.21,22.27,18.42,13.43,9.4,6.2
1187,43.8583,2.0881,5.26,5.91,8.52,10.72,14.31,17.68,20.96,21.91,18.13,13.16,9.22,6.02
1188,43.8585,2.1875,5.01,5.66,8.21,10.42,14.04,17.35,20.67,21.65,17.86,12.89,8.94,5.77
1189,43.8586,2.2869,4.62,5.1,7.59,9.78,13.37,16.72,19.91,21.01,17.14,12.34,8.58,5.33
1190,43.8586,2.3863,4.15,4.63,7.04,9.18,12.69,16.39,19.52,20.55,16.56,11.85,8.23,4.82
1191,43.8585,2.4857,3.71,4.2,6.44,8.66,12.12,16.03,18.96,19.91,16.01,11.4,7.86,4.4
1192,43.8583,2.585,3.85,4.41,6.61,8.89,12.42,16.22,19.24,20.1,16.25,11.58,8.02,4.64
1193,43.858,2.6844,3.92,4.49,7.15,9.46,12.99,16.82,19.81,20.67,16.66,11.88,8.25,4.73
1194,43.8577,2.7838,4.35,5,7.58,9.94,13.55,17.24,20.37,21.18,17.17,12.36,8.63,5.14
1195,43.8572,2.8832,3.9,4.65,6.9,9.5,13.49,16.54,20.21,21.02,17.2,11.93,7.77,4.76
1196,43.8567,2.9826,3.52,4.28,6.43,9.05,13.09,16.08,19.8,20.63,16.81,11.52,7.35,4.39
1197,43.856,3.082,3.19,3.75,6.56,8.97,12.6,16.31,19.62,20.31,16.1,11.25,7.6,4.05
1198,43.8553,3.1814,2.68,3.28,5.83,8.3,11.95,15.69,18.94,19.58,15.49,10.74,7.05,3.62
1199,43.8545,3.2807,2.84,3.43,5.48,7.88,11.45,15.3,18.52,19.12,15.16,10.62,7.07,3.74
1200,43.8536,3.3801,2.88,3.58,5.6,8.1,11.7,15.59,18.64,19.18,15.32,10.81,7.06,3.87
1201,43.8526,3.4795,3.56,4.24,6.59,9.06,12.6,16.55,19.52,20.04,16.09,11.58,7.82,4.54
1202,43.8515,3.5788,3.39,4.3,6.87,9.66,13.62,16.99,20.39,21.11,16.99,11.78,7.46,4.49
1203,43.8503,3.6782,5.3,6.38,8.65,11.45,15.07,18.63,21.78,22.32,18.66,13.7,9.29,6.28
1204,43.849,3.7776,5.19,6.29,8.41,11.22,14.85,18.48,21.63,22.15,18.31,13.43,9.08,6.18
1205,43.8477,3.8769,5.42,6.57,8.65,11.55,15.21,18.75,21.95,22.38,18.61,13.7,9.25,6.41
1206,43.8462,3.9763,6.16,7.42,9.59,12.68,16.28,19.83,22.91,23.32,19.56,14.61,10,7.15
1207,43.8447,4.0756,6.25,7.51,9.71,12.8,16.39,19.95,23.02,23.42,19.67,14.71,10.09,7.25
1208,43.843,4.1749,5.83,7.18,9.37,12.64,16.4,19.83,23.19,23.56,19.6,14.43,9.66,6.8
1209,43.8413,4.2743,5.91,7.15,9.55,12.62,16.19,19.91,23.12,23.45,19.42,14.39,9.84,6.77
1210,43.8395,4.3736,6.26,7.51,10.02,13.08,16.62,20.38,23.53,23.85,19.83,14.8,10.23,7.13
1211,43.8376,4.4729,6.27,7.68,10.06,13.21,16.81,20.55,23.68,23.9,19.99,14.92,10.17,7.24
1212,43.8356,4.5722,5.85,7.22,9.99,13.22,16.9,20.55,23.78,23.99,19.88,14.66,9.79,6.91
1213,43.8335,4.6715,6.1,7.47,10.14,13.29,16.87,20.68,23.78,23.97,19.97,14.88,10.07,7.17
1214,43.8313,4.7708,5.85,7.09,9.93,13.12,16.83,20.58,23.67,23.82,19.73,14.62,9.79,6.99
1215,43.8291,4.8701,5.65,6.88,9.67,12.87,16.58,20.33,23.45,23.6,19.48,14.37,9.56,6.77
1216,43.8267,4.9694,5.59,6.87,9.62,12.84,16.53,20.31,23.43,23.58,19.46,14.33,9.55,6.76
1217,43.8242,5.0687,4.79,6.05,8.81,12.24,16.19,19.56,22.9,23.12,18.93,13.51,8.51,6.07
1218,43.8217,5.168,4.09,5.35,7.95,11.38,15.37,18.66,22.13,22.35,18.1,12.66,7.74,5.34
1219,43.8191,5.2672,4.02,5.19,7.99,11.33,15.22,18.58,22,22.45,18.06,12.67,7.82,5.22
1220,43.8163,5.3665,3.19,4.43,6.71,9.95,13.83,17.19,20.68,21.19,16.99,11.66,6.92,4.4
1221,43.8135,5.4657,2.82,4.09,6.13,9.37,13.26,16.6,20.12,20.64,16.52,11.2,6.49,4.03
1222,43.8106,5.5649,3.31,4.67,7.35,10.63,14.45,17.84,21.31,21.83,17.61,12.22,7.32,4.45
1223,43.8076,5.6641,3.55,4.8,7.73,10.86,14.64,18.23,21.57,21.91,17.72,12.44,7.62,4.62
1224,43.8045,5.7634,4.08,5.33,8.58,11.72,15.52,19.11,22.43,22.77,18.46,13.14,8.22,5.17
1225,43.8013,5.8625,3.83,5.44,7.97,11.43,15.27,18.68,22.23,22.58,18.39,12.97,7.89,4.91
1226,43.7981,5.9617,3.82,5.37,7.73,11.08,14.78,18.32,21.77,22.11,18.11,12.87,7.91,4.85
1227,43.7947,6.0609,3.62,5.05,7.48,10.71,14.36,17.89,21.43,21.87,17.76,12.55,7.71,4.63
1228,43.7913,6.1601,3.69,4.52,7.45,10.45,13.94,17.8,21.18,21.54,17.33,12.32,7.86,4.51
1229,43.7877,6.2592,2.13,2.96,5.25,8.21,11.7,15.5,18.9,19.29,15.32,10.43,6.12,2.94
1230,43.7841,6.3584,1.71,2.49,4.76,7.46,11.1,15.1,18.18,18.63,14.78,10.01,5.8,2.57
1231,43.7804,6.4575,2.36,3.26,5.32,8.2,11.83,15.66,19.06,19.54,15.7,10.73,6.2,3.33
1232,43.7766,6.5566,2.08,2.98,4.93,7.8,11.41,15.27,18.66,19.14,15.36,10.42,5.92,3.05
1233,43.7726,6.6557,1.66,2.36,4.37,7.01,10.36,14.38,17.43,17.54,14.55,9.99,5.78,2.52
1234,43.7687,6.7548,0.9,1.65,3.34,6.01,9.38,13.38,16.45,16.47,13.66,9.15,4.92,1.76
1235,43.7646,6.8538,1.5,2.25,4.16,6.84,10.21,14.18,17.23,17.26,14.4,9.84,5.58,2.36
1236,43.7604,6.9529,2.84,3.62,5.98,8.54,11.84,16,18.72,18.73,15.85,11.36,7.17,3.66
1237,43.7561,7.0519,3.13,3.91,5.93,8.46,11.77,16.12,18.84,18.83,15.85,11.39,7.28,3.96
1238,43.7518,7.151,6.13,7.22,9,11.45,14.71,18.63,21.56,21.91,18.91,14.51,10.13,7.1
1239,43.7473,7.25,6.38,7.35,9.19,11.68,14.79,18.77,21.82,21.92,19.02,14.67,10.38,7.3
1240,43.7428,7.349,6.03,7.01,8.83,11.34,14.48,18.46,21.54,21.64,18.71,14.32,10.02,6.96
1241,43.8699,-1.2932,7.33,7.71,10.1,12.1,14.96,17.67,20.14,20.94,18.66,14.67,10.38,8.05
1242,43.8731,-1.1939,6.25,6.8,9.44,11.64,14.81,17.42,20.09,21.08,18.37,13.84,9.19,6.89
1243,43.8763,-1.0945,6.13,6.67,9.2,11.42,14.6,17.19,19.88,20.9,18.22,13.68,9.05,6.77
1244,43.8794,-0.9952,6.09,6.72,9.07,11.38,14.72,17.13,19.89,20.95,18.27,13.61,8.96,6.67
1245,43.8824,-0.8959,6.16,6.8,9.22,11.52,14.86,17.28,20.03,21.06,18.37,13.72,9.05,6.75
1246,43.8853,-0.7965,6.15,6.95,9.25,11.63,15.08,17.4,20.15,21.2,18.51,13.79,9.05,6.73
1247,43.8882,-0.6972,5.79,6.68,9.11,11.62,15.23,17.56,20.4,21.56,18.5,13.65,8.73,6.43
1248,43.8909,-0.5978,5.74,6.63,9.02,11.53,15.15,17.46,20.32,21.49,18.44,13.59,8.68,6.38
1249,43.8935,-0.4984,5.73,6.61,8.93,11.49,15.14,17.4,20.29,21.46,18.4,13.58,8.65,6.37
1250,43.8961,-0.399,5.65,6.57,8.83,11.35,15.04,17.26,20.17,21.43,18.33,13.51,8.6,6.32
1251,43.8985,-0.2996,5.31,6.24,8.67,11.24,14.98,17.34,20.31,21.61,18.21,13.31,8.32,5.98
1252,43.9009,-0.2002,5.37,6.01,8.73,11.08,14.6,17.36,20.16,21.34,17.78,13.18,8.62,5.9
1253,43.9032,-0.1008,5.42,6.05,8.77,11.08,14.52,17.35,20.1,21.26,17.81,13.28,8.78,5.94
1254,43.9054,-0.0014,5.34,5.97,8.66,10.93,14.37,17.21,19.98,21.21,17.75,13.13,8.69,5.85
1255,43.9075,0.0981,5.31,6.06,8.58,10.93,14.42,17.18,20.02,21.25,17.81,13.1,8.61,5.82
1256,43.9095,0.1975,5.36,6.11,8.67,11.01,14.49,17.26,20.1,21.32,17.87,13.17,8.68,5.87
1257,43.9114,0.297,5.55,6.22,8.82,11.05,14.41,17.47,20.24,21.5,18.04,13.41,9.03,6
1258,43.9132,0.3964,5.56,6.18,8.78,11.01,14.36,17.42,20.24,21.51,18.01,13.38,9.08,6.02
1259,43.9149,0.4959,5.39,6.01,8.51,10.75,14.12,17.13,19.99,21.29,17.81,13.17,8.88,5.85
1260,43.9166,0.5953,5.19,5.79,8.8,11.01,14.34,17.68,20.47,21.7,17.92,13.24,8.8,5.68
1261,43.9181,0.6948,4.98,5.54,8.45,10.68,14.07,17.3,20.21,21.42,17.67,12.96,8.56,5.47
1262,43.9196,0.7943,5.07,5.62,8.58,10.81,14.19,17.44,20.33,21.54,17.78,13.06,8.66,5.56
1263,43.9209,0.8937,4.84,5.41,8.31,10.53,13.95,17.16,20.09,21.35,17.58,12.82,8.46,5.35
1264,43.9222,0.9932,4.89,5.54,8.36,10.64,14.15,17.31,20.29,21.45,17.71,12.91,8.52,5.43
1265,43.9234,1.0927,5.09,5.73,8.66,10.93,14.41,17.64,20.57,21.7,17.95,13.15,8.75,5.62
1266,43.9245,1.1922,5.52,6.24,9.18,11.43,15.03,18.36,21.29,22.36,18.55,13.67,9.26,6.11
1267,43.9255,1.2917,5.48,6.2,9.13,11.38,14.98,18.3,21.24,22.31,18.5,13.62,9.21,6.07
1268,43.9264,1.3912,5.36,6.17,9.04,11.31,14.82,18.17,21.2,22.24,18.42,13.48,9.16,6
1269,43.9272,1.4907,5.4,6.15,8.93,11.11,14.53,17.93,21,22.14,18.3,13.36,9.26,6.07
1270,43.928,1.5902,5.62,6.35,8.99,11.16,14.59,18.13,21.23,22.37,18.5,13.62,9.6,6.26
1271,43.9286,1.6897,5.26,6.24,8.39,10.97,14.76,17.69,21.11,22.23,18.6,13.45,8.92,6.08
1272,43.9291,1.7892,5.08,6,8.22,10.74,14.32,17.7,20.79,21.85,18.16,13.2,8.89,5.8
1273,43.9296,1.8888,5.3,6.22,8.49,11.01,14.55,17.99,21.05,22.09,18.4,13.45,9.14,6.03
1274,43.93,1.9883,5.43,6.33,8.64,11.12,14.73,18.12,21.22,22.23,18.52,13.56,9.31,6.18
1275,43.9302,2.0878,5.46,6.2,8.72,11.03,14.6,18.04,21.15,22.14,18.38,13.49,9.38,6.19
1276,43.9304,2.1873,5.39,6.13,8.63,10.94,14.52,17.94,21.06,22.05,18.3,13.4,9.3,6.11
1277,43.9305,2.2868,4.77,5.36,7.85,10.11,13.62,17.15,20.11,21.15,17.32,12.62,8.76,5.48
1278,43.9305,2.3863,4.61,5.2,7.6,9.85,13.37,16.89,19.87,20.92,17.1,12.42,8.58,5.31
1279,43.9304,2.4858,4.47,5.1,7.36,9.64,13.19,16.67,19.66,20.67,16.91,12.26,8.44,5.16
1280,43.9302,2.5854,4,4.67,7.26,9.58,13.07,16.88,19.9,20.77,16.77,12.02,8.28,4.74
1281,43.93,2.6849,4.23,4.9,7.55,9.85,13.32,17.16,20.15,21.01,17.01,12.27,8.53,4.97
1282,43.9296,2.7844,4.51,5.28,7.85,10.21,13.77,17.48,20.62,21.37,17.45,12.61,8.77,5.29
1283,43.9291,2.8839,3.96,4.6,7.14,9.46,13.03,16.7,19.97,20.79,16.77,11.89,8.15,4.68
1284,43.9286,2.9834,3.31,3.94,6.77,9.09,12.63,16.45,19.66,20.44,16.29,11.39,7.63,4.02
1285,43.928,3.0829,2.45,3.02,5.57,7.92,11.42,15.43,18.45,19.16,15.15,10.39,6.86,3.25
1286,43.9272,3.1824,2.52,3.17,5.63,8.1,11.65,15.54,18.59,19.3,15.28,10.54,6.91,3.41
